time,open,high,low,close,volume
2024-08-27 14:00:00+00:00,62230.71,62293.95,61777.77,61831.06,1410.50168823
2024-08-27 15:00:00+00:00,61831.05,61971.85,61447.9,61688.29,881.38460872
2024-08-27 16:00:00+00:00,61682.56,61986.32,61521.01,61554.51,565.78694982
2024-08-27 17:00:00+00:00,61545.36,61938.81,61501.0,61933.41,299.66660365
2024-08-27 18:00:00+00:00,61933.4,62150.5,61866.55,62089.43,374.22993123
2024-08-27 19:00:00+00:00,62089.43,62201.58,61865.15,62109.68,378.6532796
2024-08-27 20:00:00+00:00,62104.62,62108.47,61831.52,61855.09,262.88690004
2024-08-27 21:00:00+00:00,61860.56,61955.9,59812.68,60426.87,1653.26946546
2024-08-27 22:00:00+00:00,60426.87,60450.44,58025.49,59520.16,3403.80064633
2024-08-27 23:00:00+00:00,59524.97,59800.0,59155.59,59439.64,944.82722912
2024-08-28 00:00:00+00:00,59437.68,59463.94,58986.87,59095.29,624.49299813
2024-08-28 01:00:00+00:00,59095.29,59459.71,58924.13,59383.16,531.0282837
2024-08-28 02:00:00+00:00,59377.31,59435.62,59200.0,59352.49,308.3558195
2024-08-28 03:00:00+00:00,59348.2,59670.27,59311.14,59640.71,320.6102466
2024-08-28 04:00:00+00:00,59640.71,59684.06,59295.16,59345.85,268.09347672
2024-08-28 05:00:00+00:00,59345.42,59499.99,59256.42,59297.92,161.63271756
2024-08-28 06:00:00+00:00,59293.25,59371.72,59130.92,59200.9,109.62102466
2024-08-28 07:00:00+00:00,59200.91,59281.84,58518.0,58609.07,332.82527972
2024-08-28 08:00:00+00:00,58609.01,59315.59,58547.44,59240.71,295.04898817
2024-08-28 09:00:00+00:00,59240.7,60236.98,59146.71,60200.0,409.51400983
2024-08-28 10:00:00+00:00,60201.49,60225.53,59690.92,59766.92,229.43430019
2024-08-28 11:00:00+00:00,59767.47,60121.24,59674.51,59940.0,202.67308584
2024-08-28 12:00:00+00:00,59938.5,60173.69,59889.15,59957.29,257.64975375
2024-08-28 13:00:00+00:00,59957.35,60025.32,59321.96,59348.43,489.38156318
2024-08-28 14:00:00+00:00,59351.22,59957.65,58930.78,59195.0,425.13651976
2024-08-28 15:00:00+00:00,59191.29,59191.29,58428.91,59005.54,764.5837407
2024-08-28 16:00:00+00:00,59006.31,59240.0,57851.62,59198.67,1229.747734
2024-08-28 17:00:00+00:00,59194.07,59267.84,58639.74,58657.28,432.79103245
2024-08-28 18:00:00+00:00,58657.28,59531.46,58590.0,59507.49,508.506148
2024-08-28 19:00:00+00:00,59504.99,59843.66,58802.94,58904.42,615.52649004
2024-08-28 20:00:00+00:00,58907.69,59613.13,58637.86,59315.64,782.30033428
2024-08-28 21:00:00+00:00,59319.29,59507.1,59082.55,59130.0,224.78231383
2024-08-28 22:00:00+00:00,59130.0,59272.39,58842.77,59203.75,345.62333307
2024-08-28 23:00:00+00:00,59202.83,59216.2,58988.66,59045.88,131.76250498
2024-08-29 00:00:00+00:00,59047.94,59258.03,58927.37,59221.72,149.61705847
2024-08-29 01:00:00+00:00,59221.72,59341.41,58850.9,59012.6,229.87553301
2024-08-29 02:00:00+00:00,59012.6,59202.94,58935.59,59141.93,151.72834524
2024-08-29 03:00:00+00:00,59145.46,59214.78,59042.44,59160.26,132.06226401
2024-08-29 04:00:00+00:00,59162.62,59232.96,59079.06,59212.11,171.20705024
2024-08-29 05:00:00+00:00,59212.11,59484.97,59155.0,59454.62,105.00832941
2024-08-29 06:00:00+00:00,59454.63,59777.61,59380.0,59586.26,187.594402
2024-08-29 07:00:00+00:00,59586.25,59709.09,59518.79,59595.66,77.68038235
2024-08-29 08:00:00+00:00,59595.65,59654.99,59376.82,59567.89,114.95391138
2024-08-29 09:00:00+00:00,59567.9,59791.97,59556.16,59610.97,102.80683919
2024-08-29 10:00:00+00:00,59610.98,59858.96,59586.39,59684.95,138.46909675
2024-08-29 11:00:00+00:00,59684.94,60494.07,59626.25,60078.75,410.92958656
2024-08-29 12:00:00+00:00,60078.74,60524.42,59996.39,60333.61,460.93234209
2024-08-29 13:00:00+00:00,60333.42,60699.99,60201.0,60646.43,1017.13109817
2024-08-29 14:00:00+00:00,60648.6,60970.0,60465.11,60835.47,1276.37605886
2024-08-29 15:00:00+00:00,60835.46,61194.09,60754.24,60800.47,1054.59889694
2024-08-29 16:00:00+00:00,60800.47,60984.69,60228.32,60309.03,1009.80057552
2024-08-29 17:00:00+00:00,60309.03,60604.39,60179.0,60547.32,473.67235948
2024-08-29 18:00:00+00:00,60552.51,60564.94,58906.11,59168.77,1706.45338961
2024-08-29 19:00:00+00:00,59164.39,59712.22,58950.59,59253.71,884.60418602
2024-08-29 20:00:00+00:00,59257.93,59538.7,59227.46,59538.7,394.81692599
2024-08-29 21:00:00+00:00,59536.78,59649.35,59431.63,59493.26,142.30975764
2024-08-29 22:00:00+00:00,59493.26,59493.27,58729.39,59210.7,392.84106012
2024-08-29 23:00:00+00:00,59210.74,59407.44,59126.0,59364.47,147.75095438
2024-08-30 00:00:00+00:00,59353.12,59493.24,59021.52,59196.29,286.43528411
2024-08-30 01:00:00+00:00,59196.29,59308.78,58945.38,59217.63,213.03965816
2024-08-30 02:00:00+00:00,59209.97,59349.42,59047.8,59200.01,161.85853661
2024-08-30 03:00:00+00:00,59200.0,59205.92,58881.76,59027.86,219.52771032
2024-08-30 04:00:00+00:00,59030.39,59158.29,58998.06,59009.17,98.23126639
2024-08-30 05:00:00+00:00,59011.91,59029.79,58669.68,58786.39,257.3645527
2024-08-30 06:00:00+00:00,58786.4,59371.38,58703.37,59359.57,221.2500743
2024-08-30 07:00:00+00:00,59355.66,59591.29,59212.05,59264.94,522.25899379
2024-08-30 08:00:00+00:00,59264.94,59595.62,59260.78,59453.38,183.79557774
2024-08-30 09:00:00+00:00,59453.38,59665.4,59411.94,59581.67,150.34110118
2024-08-30 10:00:00+00:00,59584.17,59677.28,59435.0,59593.33,109.79210761
2024-08-30 11:00:00+00:00,59593.33,59659.46,59317.95,59400.06,153.83313726
2024-08-30 12:00:00+00:00,59400.06,59929.63,59374.81,59543.38,365.26105604
2024-08-30 13:00:00+00:00,59543.45,59685.24,58914.17,59662.25,385.74818761
2024-08-30 14:00:00+00:00,59667.17,59844.09,58427.5,58445.0,1506.43442835
2024-08-30 15:00:00+00:00,58438.2,58667.65,57905.8,58085.45,1658.1635425
2024-08-30 16:00:00+00:00,58085.45,58592.79,57700.0,58542.1,931.88052393
2024-08-30 17:00:00+00:00,58542.09,58809.57,58381.59,58623.78,375.46935079
2024-08-30 18:00:00+00:00,58623.78,59365.99,58609.09,59362.38,546.27853457
2024-08-30 19:00:00+00:00,59362.4,59369.24,58674.49,58674.49,486.40000925
2024-08-30 20:00:00+00:00,58674.49,59050.0,58668.29,59040.96,189.79173662
2024-08-30 21:00:00+00:00,59041.01,59153.84,58943.23,59055.77,116.49488562
2024-08-30 22:00:00+00:00,59055.78,59284.47,59045.32,59223.62,163.65926987
2024-08-30 23:00:00+00:00,59223.62,59273.93,59072.71,59112.77,79.60292548
2024-08-31 00:00:00+00:00,59117.59,59446.99,59054.23,59231.98,125.23390111
2024-08-31 01:00:00+00:00,59232.45,59332.44,59164.45,59276.38,55.80685249
2024-08-31 02:00:00+00:00,59279.46,59296.85,59133.12,59190.39,49.26862702
2024-08-31 03:00:00+00:00,59190.38,59255.09,59124.0,59232.4,41.55092415
2024-08-31 04:00:00+00:00,59232.4,59379.64,59205.9,59346.69,57.83113132
2024-08-31 05:00:00+00:00,59346.68,59346.68,59204.06,59206.29,33.53947397
2024-08-31 06:00:00+00:00,59207.73,59264.55,59146.14,59151.67,24.63977374
2024-08-31 07:00:00+00:00,59151.66,59193.16,59062.0,59089.24,61.58856294
2024-08-31 08:00:00+00:00,59089.64,59135.99,58955.59,58980.95,38.59068535
2024-08-31 09:00:00+00:00,58980.95,59026.02,58826.02,58906.68,41.30326617
2024-08-31 10:00:00+00:00,58906.68,59161.26,58869.45,59126.19,29.64106841
2024-08-31 11:00:00+00:00,59128.45,59179.21,59090.81,59114.78,22.8274772
2024-08-31 12:00:00+00:00,59121.37,59249.09,59058.19,59177.85,36.46401854
2024-08-31 13:00:00+00:00,59177.85,59247.31,58929.6,58950.41,69.99168534
2024-08-31 14:00:00+00:00,58950.41,59169.81,58890.47,59128.55,85.54569092
2024-08-31 15:00:00+00:00,59129.06,59159.99,58955.64,59011.89,62.66148242
2024-08-31 16:00:00+00:00,59011.88,59042.21,58850.01,58972.43,74.46469945
2024-08-31 17:00:00+00:00,58966.96,59035.7,58739.31,59002.82,109.37512815
2024-08-31 18:00:00+00:00,59000.83,59137.99,58859.55,58923.49,78.69416483
2024-08-31 19:00:00+00:00,58920.87,58950.26,58814.78,58860.01,60.83466176
2024-08-31 20:00:00+00:00,58860.02,58976.76,58777.39,58953.09,52.78462591
2024-08-31 21:00:00+00:00,58953.08,59131.54,58912.21,59045.98,64.30123122
2024-08-31 22:00:00+00:00,59046.02,59128.85,58990.18,59022.31,44.06899423
2024-08-31 23:00:00+00:00,59022.31,59057.8,58918.74,58968.37,47.20962457
2024-09-01 00:00:00+00:00,58968.37,59070.55,58888.01,58923.93,49.83223491
2024-09-01 01:00:00+00:00,58923.92,58957.72,58818.0,58821.17,36.10359907
2024-09-01 02:00:00+00:00,58821.0,58860.13,58266.91,58535.26,267.99158561
2024-09-01 03:00:00+00:00,58531.15,58674.17,58397.0,58515.61,241.68564404
2024-09-01 04:00:00+00:00,58515.61,58599.9,58331.76,58436.04,57.97786485
2024-09-01 05:00:00+00:00,58436.03,58463.66,57772.04,57976.79,304.51796773
2024-09-01 06:00:00+00:00,57978.02,58293.73,57934.94,58190.19,75.82779663
2024-09-01 07:00:00+00:00,58190.18,58480.0,58111.86,58468.66,131.05972895
2024-09-01 08:00:00+00:00,58469.13,58494.24,58177.21,58222.74,132.45931971
2024-09-01 09:00:00+00:00,58222.75,58390.71,58122.12,58193.3,120.9467602
2024-09-01 10:00:00+00:00,58188.35,58211.94,57881.14,57920.77,185.96201548
2024-09-01 11:00:00+00:00,57920.77,58226.88,57828.29,58226.88,94.36545122
2024-09-01 12:00:00+00:00,58226.88,58298.49,57901.99,58017.51,106.66278991
2024-09-01 13:00:00+00:00,58017.55,58219.96,57713.09,58163.55,212.56354247
2024-09-01 14:00:00+00:00,58164.49,58175.11,57213.34,57867.88,540.66025481
2024-09-01 15:00:00+00:00,57870.65,58356.04,57737.35,58213.38,193.34022124
2024-09-01 16:00:00+00:00,58213.59,58355.78,58079.3,58126.01,130.25945886
2024-09-01 17:00:00+00:00,58126.96,58209.5,57873.32,58121.1,90.3692917
2024-09-01 18:00:00+00:00,58121.1,58773.43,58109.93,58537.99,186.3737917
2024-09-01 19:00:00+00:00,58540.34,58788.36,58279.11,58511.15,146.55594931
2024-09-01 20:00:00+00:00,58509.18,58659.9,58369.99,58421.96,127.46478467
2024-09-01 21:00:00+00:00,58420.08,58430.87,58084.96,58344.65,116.26731859
2024-09-01 22:00:00+00:00,58344.65,58410.9,57222.22,57310.86,559.66212121
2024-09-01 23:00:00+00:00,57308.72,57609.47,57200.0,57299.0,302.14438835
2024-09-02 00:00:00+00:00,57291.21,57649.14,57119.01,57472.43,353.68145246
2024-09-02 01:00:00+00:00,57472.6,57579.01,57236.84,57416.51,161.59997417
2024-09-02 02:00:00+00:00,57407.84,57722.81,57282.89,57498.05,195.56928972
2024-09-02 03:00:00+00:00,57495.82,57762.57,57489.24,57739.72,110.66762356
2024-09-02 04:00:00+00:00,57731.47,57766.45,57434.36,57460.63,166.51241573
2024-09-02 05:00:00+00:00,57460.62,57981.74,57450.0,57777.84,122.72475029
2024-09-02 06:00:00+00:00,57779.32,57884.79,57658.02,57683.91,104.11716881
2024-09-02 07:00:00+00:00,57684.76,57793.83,57356.31,57546.97,102.77358146
2024-09-02 08:00:00+00:00,57546.96,58300.0,57510.72,58056.16,273.80186706
2024-09-02 09:00:00+00:00,58048.76,58459.97,57894.58,58403.54,222.83488937
2024-09-02 10:00:00+00:00,58390.87,58584.06,58272.61,58497.36,145.30069792
2024-09-02 11:00:00+00:00,58492.87,58669.03,58341.21,58419.93,172.59634851
2024-09-02 12:00:00+00:00,58415.33,58514.62,58246.58,58382.32,136.24249079
2024-09-02 13:00:00+00:00,58380.45,58483.39,58146.56,58176.89,150.34372618
2024-09-02 14:00:00+00:00,58173.98,58825.39,58095.1,58601.56,317.25590488
2024-09-02 15:00:00+00:00,58601.12,58743.53,58482.36,58531.45,151.2562545
2024-09-02 16:00:00+00:00,58531.46,58657.01,58289.02,58339.86,106.63447121
2024-09-02 17:00:00+00:00,58339.87,58562.92,58285.69,58518.42,94.47901338
2024-09-02 18:00:00+00:00,58514.77,58659.77,58313.42,58489.17,90.58353266
2024-09-02 19:00:00+00:00,58480.97,58564.07,58383.53,58447.07,67.48469652
2024-09-02 20:00:00+00:00,58447.08,59259.0,58379.96,58989.21,376.52346762
2024-09-02 21:00:00+00:00,58992.52,59282.28,58869.49,59043.16,288.30398897
2024-09-02 22:00:00+00:00,59043.16,59354.92,58990.32,59346.79,232.94811165
2024-09-02 23:00:00+00:00,59342.53,59423.0,59063.89,59139.83,174.41874288
2024-09-03 00:00:00+00:00,59138.89,59274.39,59027.87,59267.08,162.45664612
2024-09-03 01:00:00+00:00,59267.07,59422.99,59195.21,59393.23,254.46226118
2024-09-03 02:00:00+00:00,59393.22,59825.7,59301.02,59314.85,339.29967389
2024-09-03 03:00:00+00:00,59316.22,59338.05,59079.06,59112.86,93.39235446
2024-09-03 04:00:00+00:00,59110.99,59244.96,59000.8,59094.85,93.60077537
2024-09-03 05:00:00+00:00,59093.32,59262.16,58984.78,59181.43,86.03665219
2024-09-03 06:00:00+00:00,59187.66,59187.66,58865.89,58882.27,128.3793542
2024-09-03 07:00:00+00:00,58882.27,59133.49,58871.56,59097.99,43.11327173
2024-09-03 08:00:00+00:00,59097.99,59135.43,58700.0,58771.26,99.91329704
2024-09-03 09:00:00+00:00,58768.88,58955.96,58765.35,58862.34,94.16364767
2024-09-03 10:00:00+00:00,58862.34,59191.18,58820.6,59070.34,86.86416393
2024-09-03 11:00:00+00:00,59070.34,59100.13,58935.73,59059.89,47.49769148
2024-09-03 12:00:00+00:00,59059.88,59359.16,59039.59,59134.94,105.04479636
2024-09-03 13:00:00+00:00,59129.96,59320.71,58185.88,58401.06,576.49594936
2024-09-03 14:00:00+00:00,58393.96,58393.96,57540.25,57646.0,2122.97360623
2024-09-03 15:00:00+00:00,57645.99,58008.0,57600.0,57693.53,848.60750431
2024-09-03 16:00:00+00:00,57697.82,57919.77,57602.1,57677.56,682.68165213
2024-09-03 17:00:00+00:00,57677.55,58079.11,57634.1,57677.86,476.46062977
2024-09-03 18:00:00+00:00,57678.4,58041.83,57565.89,57905.69,513.12684225
2024-09-03 19:00:00+00:00,57902.92,58240.0,57820.0,58017.88,603.06808368
2024-09-03 20:00:00+00:00,58017.88,58226.6,58010.3,58220.13,171.36305226
2024-09-03 21:00:00+00:00,58220.16,58227.75,57951.87,58114.93,127.89921188
2024-09-03 22:00:00+00:00,58114.92,58174.19,57836.44,57850.76,148.99428848
2024-09-03 23:00:00+00:00,57845.8,57894.66,57394.49,57468.84,358.55430587
2024-09-04 00:00:00+00:00,57460.5,57935.24,57100.0,57125.01,424.17779071
2024-09-04 01:00:00+00:00,57125.02,57142.01,55555.0,56776.43,1901.2824583
2024-09-04 02:00:00+00:00,56776.39,56817.1,56498.66,56630.42,381.56835114
2024-09-04 03:00:00+00:00,56630.39,56838.2,56597.47,56646.44,194.596696
2024-09-04 04:00:00+00:00,56644.51,56713.4,56537.67,56678.24,170.50743802
2024-09-04 05:00:00+00:00,56678.23,56678.23,56154.32,56226.49,288.93894374
2024-09-04 06:00:00+00:00,56225.81,56529.41,56210.43,56255.35,314.90818312
2024-09-04 07:00:00+00:00,56257.82,56871.91,56223.0,56735.75,325.33255174
2024-09-04 08:00:00+00:00,56739.87,56897.1,56655.01,56768.43,150.15715281
2024-09-04 09:00:00+00:00,56768.43,56846.24,56566.36,56588.51,124.17546469
2024-09-04 10:00:00+00:00,56588.52,56707.2,56440.61,56450.0,221.87625823
2024-09-04 11:00:00+00:00,56451.34,56686.04,56449.18,56562.28,245.70943801
2024-09-04 12:00:00+00:00,56559.3,56766.96,56481.84,56596.52,308.80441284
2024-09-04 13:00:00+00:00,56597.17,56685.22,56292.35,56472.1,767.39613116
2024-09-04 14:00:00+00:00,56477.4,57589.63,56149.15,57526.66,2796.30724354
2024-09-04 15:00:00+00:00,57534.94,58168.2,57360.65,58136.33,1820.45381804
2024-09-04 16:00:00+00:00,58136.32,58531.25,58119.8,58404.42,756.97315179
2024-09-04 17:00:00+00:00,58404.41,58483.96,57808.52,57875.12,564.1228369
2024-09-04 18:00:00+00:00,57875.12,58000.0,57634.06,57677.26,498.17825918
2024-09-04 19:00:00+00:00,57677.26,58170.61,57649.48,58043.49,454.81268964
2024-09-04 20:00:00+00:00,58043.49,58177.83,57854.43,58034.11,449.92022623
2024-09-04 21:00:00+00:00,58034.1,58120.73,57938.49,58095.43,185.9165015
2024-09-04 22:00:00+00:00,58097.24,58382.0,58023.43,58129.82,201.3815025
2024-09-04 23:00:00+00:00,58128.56,58237.19,57888.8,57971.0,167.67966723
2024-09-05 00:00:00+00:00,57971.0,58326.12,57952.9,57999.16,236.69126715
2024-09-05 01:00:00+00:00,57999.16,58250.0,57950.01,58017.25,112.99361121
2024-09-05 02:00:00+00:00,58022.46,58067.95,57653.86,57693.68,181.99025579
2024-09-05 03:00:00+00:00,57691.25,57693.68,56904.56,57129.43,708.90824879
2024-09-05 04:00:00+00:00,57129.12,57289.67,57067.38,57200.52,207.51541671
2024-09-05 05:00:00+00:00,57204.16,57258.53,57013.69,57189.8,129.10285485
2024-09-05 06:00:00+00:00,57189.46,57217.55,56536.64,56898.69,353.7631335
2024-09-05 07:00:00+00:00,56897.46,57238.01,56815.37,57146.5,143.239474
2024-09-05 08:00:00+00:00,57143.62,57226.62,56942.0,56995.7,134.31641569
2024-09-05 09:00:00+00:00,56999.84,57006.24,56612.72,56789.09,282.4105133
2024-09-05 10:00:00+00:00,56789.09,56839.25,56638.02,56756.83,271.95158811
2024-09-05 11:00:00+00:00,56756.83,56856.02,56640.79,56676.68,312.14817178
2024-09-05 12:00:00+00:00,56676.67,56833.44,56333.0,56651.6,901.3131918
2024-09-05 13:00:00+00:00,56650.66,57142.06,56523.47,57014.76,1248.88568687
2024-09-05 14:00:00+00:00,57014.76,57300.0,56466.0,56541.8,1120.27190165
2024-09-05 15:00:00+00:00,56541.74,56658.84,55786.51,55960.82,2008.71682576
2024-09-05 16:00:00+00:00,55962.02,56394.27,55941.72,56326.51,706.89593492
2024-09-05 17:00:00+00:00,56326.51,56606.54,56160.1,56589.78,672.87015675
2024-09-05 18:00:00+00:00,56589.75,56708.61,56480.56,56535.28,484.34936367
2024-09-05 19:00:00+00:00,56535.28,56563.28,55763.34,56035.77,1042.3946693
2024-09-05 20:00:00+00:00,56031.14,56247.21,55975.62,56080.18,372.57892643
2024-09-05 21:00:00+00:00,56069.83,56240.0,55628.04,56132.22,316.99183237
2024-09-05 22:00:00+00:00,56131.33,56217.28,55753.28,56071.48,199.20662732
2024-09-05 23:00:00+00:00,56074.2,56199.35,55965.31,56156.82,132.07221975
2024-09-06 00:00:00+00:00,56156.82,56321.8,55968.42,56157.24,152.62790595
2024-09-06 01:00:00+00:00,56157.23,56594.69,55964.04,56539.34,166.28522446
2024-09-06 02:00:00+00:00,56535.84,56844.01,56478.0,56732.9,183.30255284
2024-09-06 03:00:00+00:00,56725.91,56831.87,56517.04,56571.27,99.45116681
2024-09-06 04:00:00+00:00,56571.27,56736.64,56567.56,56583.11,89.04299842
2024-09-06 05:00:00+00:00,56580.48,56663.28,56291.21,56481.1,105.57955935
2024-09-06 06:00:00+00:00,56477.35,56498.47,56259.9,56412.63,72.06641515
2024-09-06 07:00:00+00:00,56412.63,56431.03,55262.51,55774.13,544.89831033
2024-09-06 08:00:00+00:00,55777.47,55918.3,55614.01,55772.1,227.45176653
2024-09-06 09:00:00+00:00,55770.16,55916.8,55657.81,55877.38,108.56944079
2024-09-06 10:00:00+00:00,55877.5,56251.96,55871.33,56165.07,195.33895858
2024-09-06 11:00:00+00:00,56155.55,56239.65,55813.43,55987.7,217.79363591
2024-09-06 12:00:00+00:00,55986.4,56929.26,55678.94,56868.69,1193.24280368
2024-09-06 13:00:00+00:00,56865.47,56995.0,55826.56,55879.46,1209.9722457
2024-09-06 14:00:00+00:00,55879.46,55917.43,54370.01,54690.97,2914.64126229
2024-09-06 15:00:00+00:00,54690.98,54977.51,53777.77,53994.2,2534.35167207
2024-09-06 16:00:00+00:00,53994.19,54225.58,53601.93,54037.01,1338.3257493
2024-09-06 17:00:00+00:00,54034.23,54390.97,53667.92,53888.4,1043.75922164
2024-09-06 18:00:00+00:00,53888.4,53951.61,53300.0,53300.0,1253.04768199
2024-09-06 19:00:00+00:00,53308.94,53950.39,53213.4,53478.7,2120.65800565
2024-09-06 20:00:00+00:00,53478.7,53767.99,52620.0,52871.12,1333.86826489
2024-09-06 21:00:00+00:00,52871.14,53761.2,52530.0,53754.3,807.94167806
2024-09-06 22:00:00+00:00,53754.56,53848.73,53585.89,53623.9,397.2598853
2024-09-06 23:00:00+00:00,53623.9,53966.51,53591.63,53950.01,185.97423787
2024-09-07 00:00:00+00:00,53950.0,54077.34,53876.36,53901.01,213.23894556
2024-09-07 01:00:00+00:00,53901.98,53989.84,53733.1,53809.9,125.982825
2024-09-07 02:00:00+00:00,53809.87,53938.76,53742.05,53793.21,116.95355293
2024-09-07 03:00:00+00:00,53793.21,53867.3,53777.44,53809.41,95.45551464
2024-09-07 04:00:00+00:00,53809.37,54053.5,53798.82,54041.07,92.01384887
2024-09-07 05:00:00+00:00,54041.07,54374.99,53994.33,54170.74,181.67447291
2024-09-07 06:00:00+00:00,54170.74,54367.94,54028.79,54307.14,143.3354108
2024-09-07 07:00:00+00:00,54307.13,54390.52,54175.08,54276.75,155.63392832
2024-09-07 08:00:00+00:00,54272.95,54385.47,54186.5,54369.58,64.77229241
2024-09-07 09:00:00+00:00,54369.15,54410.0,54174.48,54241.8,67.07098971
2024-09-07 10:00:00+00:00,54241.8,54462.62,54236.03,54343.63,137.62836076
2024-09-07 11:00:00+00:00,54347.97,54497.58,54281.25,54327.26,156.86684837
2024-09-07 12:00:00+00:00,54327.26,54661.92,54327.26,54575.13,156.28190029
2024-09-07 13:00:00+00:00,54575.13,54668.75,54402.94,54556.17,176.71174791
2024-09-07 14:00:00+00:00,54552.48,54693.52,54485.0,54635.71,171.45980758
2024-09-07 15:00:00+00:00,54634.68,54837.4,54600.0,54781.84,165.12923677
2024-09-07 16:00:00+00:00,54781.84,54847.0,54434.8,54467.37,172.57995768
2024-09-07 17:00:00+00:00,54470.49,54541.95,53987.03,54134.27,142.02581589
2024-09-07 18:00:00+00:00,54128.38,54398.62,54025.24,54291.57,145.46537975
2024-09-07 19:00:00+00:00,54290.45,54470.01,54227.08,54400.43,81.69526141
2024-09-07 20:00:00+00:00,54400.43,54445.99,54164.52,54164.52,83.07387815
2024-09-07 21:00:00+00:00,54162.02,54193.0,53866.14,53926.9,168.7451356
2024-09-07 22:00:00+00:00,53926.89,54088.95,53859.81,53949.9,106.77651345
2024-09-07 23:00:00+00:00,53949.9,54196.26,53814.5,54156.33,164.00560152
2024-09-08 00:00:00+00:00,54159.6,54184.21,53958.05,54137.52,90.31549859
2024-09-08 01:00:00+00:00,54137.52,54371.0,54130.15,54276.87,88.81827106
2024-09-08 02:00:00+00:00,54276.86,54510.63,54268.93,54328.85,117.61675933
2024-09-08 03:00:00+00:00,54333.47,54403.63,54248.4,54390.66,63.64142328
2024-09-08 04:00:00+00:00,54390.67,54573.69,54356.93,54483.76,82.71098582
2024-09-08 05:00:00+00:00,54483.77,54515.93,54319.23,54334.92,58.21300903
2024-09-08 06:00:00+00:00,54334.92,54419.59,54251.0,54287.27,52.31762942
2024-09-08 07:00:00+00:00,54287.26,54533.3,54283.27,54429.32,56.19992106
2024-09-08 08:00:00+00:00,54429.32,54488.58,54343.05,54471.01,38.49336397
2024-09-08 09:00:00+00:00,54474.38,54719.73,54449.58,54449.58,120.99420018
2024-09-08 10:00:00+00:00,54449.59,54646.77,54429.26,54594.44,46.64614026
2024-09-08 11:00:00+00:00,54594.44,54677.67,54514.53,54563.2,53.90045402
2024-09-08 12:00:00+00:00,54563.66,54577.39,54111.14,54195.69,98.40735026
2024-09-08 13:00:00+00:00,54201.59,54409.62,54070.17,54392.82,139.10389406
2024-09-08 14:00:00+00:00,54396.05,54444.0,54030.01,54144.63,140.73346622
2024-09-08 15:00:00+00:00,54144.63,54193.12,53638.82,53691.11,394.93169524
2024-09-08 16:00:00+00:00,53690.96,54027.74,53623.95,53914.62,214.79691071
2024-09-08 17:00:00+00:00,53912.39,54516.37,53907.69,54504.35,182.41200562
2024-09-08 18:00:00+00:00,54494.52,54529.42,54273.6,54420.43,165.7760147
2024-09-08 19:00:00+00:00,54420.43,54500.0,54313.84,54338.78,179.72532221
2024-09-08 20:00:00+00:00,54338.77,54393.83,54180.02,54376.53,111.72663617
2024-09-08 21:00:00+00:00,54379.84,54614.81,54305.43,54461.88,166.27982534
2024-09-08 22:00:00+00:00,54461.08,55315.95,54365.34,54536.47,697.36415264
2024-09-08 23:00:00+00:00,54536.47,54979.0,54437.64,54881.11,323.74323473
2024-09-09 00:00:00+00:00,54881.1,55221.49,54688.61,55051.49,534.79728868
2024-09-09 01:00:00+00:00,55051.49,55378.7,54910.84,55102.33,377.89889233
2024-09-09 02:00:00+00:00,55100.0,55138.48,54850.0,55112.66,142.57360634
2024-09-09 03:00:00+00:00,55112.66,55216.31,54775.0,55117.74,216.67073194
2024-09-09 04:00:00+00:00,55117.74,55149.93,54846.25,54851.48,109.47119161
2024-09-09 05:00:00+00:00,54851.48,54933.39,54565.56,54664.63,157.3632031
2024-09-09 06:00:00+00:00,54664.63,54968.47,54632.87,54890.03,124.66067782
2024-09-09 07:00:00+00:00,54890.04,55003.48,54729.02,54967.51,97.23539812
2024-09-09 08:00:00+00:00,54965.0,55332.72,54953.19,55243.2,231.11894977
2024-09-09 09:00:00+00:00,55239.51,55554.66,55100.33,55158.96,153.52924873
2024-09-09 10:00:00+00:00,55153.9,55463.78,55096.02,55365.44,118.64413325
2024-09-09 11:00:00+00:00,55371.84,55389.29,55156.67,55269.82,221.31849408
2024-09-09 12:00:00+00:00,55269.82,55364.7,54958.46,55339.34,279.46883925
2024-09-09 13:00:00+00:00,55342.11,55813.17,55241.86,55688.55,608.99025722
2024-09-09 14:00:00+00:00,55688.55,55760.63,54804.35,54830.0,716.29323822
2024-09-09 15:00:00+00:00,54829.92,55484.78,54817.69,55384.0,526.42561672
2024-09-09 16:00:00+00:00,55384.0,56548.58,55340.88,56446.69,1014.4712106
2024-09-09 17:00:00+00:00,56446.69,56791.32,56351.11,56531.64,968.21140597
2024-09-09 18:00:00+00:00,56533.43,56664.07,56267.87,56545.74,885.0477765
2024-09-09 19:00:00+00:00,56536.75,57209.07,56476.24,57101.12,752.54241946
2024-09-09 20:00:00+00:00,57101.65,57144.84,56804.28,57028.21,476.90252872
2024-09-09 21:00:00+00:00,57028.21,58119.97,57020.34,57478.39,863.68639365
2024-09-09 22:00:00+00:00,57478.24,57651.57,57213.01,57225.91,413.99375009
2024-09-09 23:00:00+00:00,57226.06,57277.02,57012.92,57053.9,211.718043
2024-09-10 00:00:00+00:00,57047.82,57081.77,56624.25,56987.82,251.1567502
2024-09-10 01:00:00+00:00,56987.81,57059.02,56719.65,56905.4,162.97671907
